x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Y,split
58, Private,84231, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K.,-0.5392859005460368
41, Private,475322, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,1617,35, United-States, <=50K.,0.08749988377949434
25, Private,120268, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,1741,40, United-States, <=50K.,0.03913289131736205
59, Private,172618, Some-college,10, Divorced, Sales, Not-in-family, White, Male,0,0,56, United-States, <=50K.,0.24383446771926165
36, State-gov,173273, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K.,-0.2024207589482644
25, Private,52921, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K.,-0.31310954151719
34, Private,87310, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,2174,0,40, United-States, <=50K.,1.6483924636239238
51, Private,332489, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Germany, >50K.,-1.0370541607220278
31, Private,100333, 11th,7, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K.,-0.24324015104574867
21, Private,216867, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.,-2.0748850845228737
51, Private,292110, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K.,0.37458026861204463
39, Federal-gov,219137, Assoc-acdm,12, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,1.1613587767926634
34, Private,159589, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2051,40, United-States, <=50K.,-0.9081931735134672
21, Private,22149, HS-grad,9, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K.,1.4762851450923111
29, State-gov,187392, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-1.8518788636537615
53, State-gov,182907, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.,0.8715947515036252
68, Private,322025, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,5, United-States, <=50K.,0.22394798867473828
21, Private,263886, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K.,-1.2608359153928235
32, Self-emp-not-inc,159322, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,1980,80, United-States, <=50K.,0.19744402708002556
33, Local-gov,163867, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K.,0.18947608806980074
34, Self-emp-not-inc,136204, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,32, United-States, >50K.,-0.08095458080655356
61, Private,160431, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.1006382400872811
46, Private,163324, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K.,0.5228394343378546
26, Private,208881, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K.,0.1786648818269905
37, Self-emp-not-inc,183127, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K.,1.882997076324287
41, Private,192225, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,1.0234301528920933
59, Local-gov,222081, Bachelors,13, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,35, United-States, <=50K.,1.3171378131113567
28, Private,183627, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K.,-1.3193512513273848
25, Private,25497, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,4101,0,40, United-States, <=50K.,-0.26170503447092375
45, Private,353824, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K.,-0.05296339285375228
52, Private,84788, 10th,6, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.5480188188722022
54, Private,127704, 7th-8th,4, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,2.0847557987399985
49, Private,186009, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,43, United-States, <=50K.,-0.1209306981809452
65, Local-gov,179411, HS-grad,9, Widowed, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K.,-0.055662193269429464
56, Private,68452, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K.,1.202662134089415
38, Local-gov,202027, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,0.11364158323472225
37, Private,186934, Bachelors,13, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, >50K.,-1.5026416155577342
43, Federal-gov,190020, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K.,1.0033310762759238
30, Private,622192, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,6, United-States, <=50K.,-1.6765700652720799
77, Private,133728, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,0.1303977277412415
33, Private,181824, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, United-States, <=50K.,0.9164608172469629
17, Private,286422, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K.,-0.6500421977866657
59, Private,378585, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K.,-0.5005990529275441
33, Private,164864, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,323,40, United-States, <=50K.,1.62498299898464
17, Private,74706, 11th,7, Never-married, Priv-house-serv, Own-child, White, Male,0,0,20, United-States, <=50K.,-0.9711053647785471
22, Private,185582, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, >50K.,1.2995371271098533
42, Federal-gov,230438, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1887,40, United-States, >50K.,1.3616583719272506
26, Private,175540, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,-0.03577478021839589
28, Private,340269, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,45, United-States, <=50K.,-0.04773524780025683
33, Private,171889, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K.,-0.04723702368531629
52, Private,94873, HS-grad,9, Widowed, Other-service, Unmarried, White, Male,0,0,19, United-States, <=50K.,-2.2415855375420146
44, Private,141131, 12th,8, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K.,-0.338634366377075
33, Self-emp-not-inc,238186, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,98, United-States, <=50K.,1.3701960099160924
23, Private,305609, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, <=50K.,-1.0547318883388312
21, Private,33884, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,1.0010428342555915
31, State-gov,268832, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K.,-1.2203151020336498
42, Private,99651, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.,-0.4359368387463781
17, Private,266497, 9th,5, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico, <=50K.,1.0929592598401139
63, Private,287972, Bachelors,13, Widowed, Other-service, Other-relative, Black, Female,0,0,20, United-States, <=50K.,-0.07525274640071947
46, Private,200569, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K.,0.9367100954055303
62, Local-gov,117292, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,8614,0,45, United-States, >50K.,-0.7415735456541133
22, Self-emp-inc,333197, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,2205,45, United-States, <=50K.,-2.6159098576999726
61, Private,53707, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K.,-0.917312490038116
73, Private,39212, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K.,0.2436937334027716
52, Private,228500, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,-0.6535734687752197
24, Private,234663, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States, <=50K.,-0.46563685496881235
35, Private,420040, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.5408310014490885
41, Private,126517, Some-college,10, Separated, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K.,-0.46672436528102323
31, Private,238002, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, Mexico, <=50K.,0.7408849602178746
53, State-gov,21412, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.,0.38868238004222816
25, Private,147804, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K.,0.4647418448106331
19, Private,222445, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K.,0.4617905327634244
36, Private,126675, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,0.952594987782075
42, Private,301080, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.6198879294095494
45, Private,382532, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.,-0.6797504375958608
33, Private,232356, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K.,1.2725271887197327
21, Private,175121, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K.,1.22322588554379
17, Private,355850, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,1602,15, United-States, <=50K.,0.7775179714086434
45, Private,180931, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K.,0.9084912450816666
45, State-gov,30219, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K.,-0.6407626441209435
41, Federal-gov,350387, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, India, >50K.,0.7422889124480593
24, Private,194247, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K.,1.4472226818767038
57, Private,137653, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.,-1.1343499117431517
48, Private,131762, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K.,-0.16359642966360347
31, Self-emp-not-inc,283587, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,0.7625865979423497
33, Self-emp-inc,218164, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,55, United-States, >50K.,0.754338210429493
41, Private,281725, 5th-6th,3, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K.,2.1676804963492597
63, Private,50120, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1573,25, United-States, <=50K.,-1.1758187928416017
39, Private,156667, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,18, United-States, <=50K.,0.26526587511110206
28, Private,566066, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K.,0.11613170896283569
18, Private,260977, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K.,-0.452529755455118
22, Private,90860, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K.,-2.004879983216932
47, Private,170142, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K.,1.0224971969021284
34, Private,193172, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K.,-0.23516993344893192
66, Private,204283, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K.,0.2980666766426865
39, Private,92143, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,55, United-States, >50K.,-1.1786539663772144
35, Private,181099, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,-1.266182247340127
21, Self-emp-inc,153516, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,1.1282462425710773
58, Self-emp-not-inc,189528, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, United-States, <=50K.,0.05805734855591679
66, Local-gov,154171, Some-college,10, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K.,-0.9346162989647283
57, Private,278763, Assoc-voc,11, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,47, United-States, <=50K.,0.10985406428802742
28, Private,253581, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-1.602903982069423
38, Private,59660, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K.,0.5539180988728651
57, Self-emp-not-inc,170988, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K.,-0.8525724512275746
24, Private,493732, 1st-4th,2, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Mexico, <=50K.,-0.941653776201724
42, Private,196344, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, <=50K.,1.239205168048674
32, State-gov,316589, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.13300221885068897
41, Private,184105, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K.,-0.19925096114843663
50, Private,134680, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.9895670419997972
20, Private,274545, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K.,1.0633513262970162
36, Private,207853, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,65, United-States, >50K.,-0.3543036071801113
25, Private,284061, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K.,-0.5826436845221482
52, Federal-gov,302661, Assoc-acdm,12, Widowed, Exec-managerial, Unmarried, White, Male,13550,0,40, United-States, >50K.,0.5369956815941529
48, Private,211239, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,60, United-States, >50K.,-0.8605889702317585
70, Private,50468, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,3175,15, United-States, <=50K.,0.1626803764026922
41, Private,316820, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K.,-0.9768028247318069
54, State-gov,239256, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.,0.2420917402214418
73, Self-emp-not-inc,110102, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,1668,77, United-States, <=50K.,0.5698708371561478
57, Local-gov,212303, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-3.029577866234747
41, Self-emp-not-inc,118544, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K.,-0.9808400546498695
39, Private,269548, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, Mexico, <=50K.,-0.647370077091716
74, Without-pay,216001, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K.,-1.0601346391945574
45, Private,205816, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K.,3.044560845345671
18, Private,427437, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K.,0.46556377037747565
24, Private,198259, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K.,-0.29811987797632716
45, Private,54314, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K.,-0.6741536113666067
32, Private,195744, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.4636787147076286
53, Local-gov,294547, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,0,48, United-States, <=50K.,-1.0903287420663563
50, Private,77521, 11th,7, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.43097165168900936
35, Private,288158, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,0.7816369091983548
32, Private,80945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K.,-0.045816190802690795
42, Private,388725, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K.,0.2765978634510447
55, Private,322691, Masters,14, Widowed, Exec-managerial, Own-child, White, Male,0,0,62, United-States, >50K.,-0.31609975123461065
29, Private,31659, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,2202,0,45, United-States, <=50K.,-1.1607902783892627
70, Private,176940, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K.,-1.6611536924305939
26, Local-gov,189027, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,-1.7499055548465208
51, Private,98719, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K.,0.3419575605302613
17, Private,247580, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, <=50K.,1.0941581929492068
29, Private,204516, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,52, United-States, <=50K.,-1.243540968103805
28, Local-gov,172270, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K.,-0.15903202166494027
23, Private,398130, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,96, United-States, <=50K.,0.1346553513200318
34, Private,142989, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K.,1.1531752907519948
32, Private,331539, HS-grad,9, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K.,-0.3579387730205238
19, Private,225156, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K.,-0.6193639863873542
35, Local-gov,170682, 11th,7, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,32, United-States, <=50K.,-0.9606856385877198
21, Private,96178, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K.,-0.05187912810048669
49, Private,198126, 7th-8th,4, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-2.1817304796922965
37, Private,112497, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K.,-0.1498473390943658
44, Private,55395, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,-0.13470956034556814
39, Local-gov,131239, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K.,-1.0140020264933851
36, Self-emp-not-inc,104772, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3908,0,40, United-States, <=50K.,0.4177205462670618
53, Private,427320, Bachelors,13, Divorced, Other-service, Not-in-family, Black, Male,3325,0,40, United-States, <=50K.,-0.012199867481542037
24, Private,216853, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States, <=50K.,-0.8446828466895681
40, Private,259757, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K.,-0.13821973653443195
47, Private,200734, HS-grad,9, Separated, Priv-house-serv, Not-in-family, Black, Female,0,0,50, Nicaragua, <=50K.,0.35316842082868916
32, Private,262024, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,38, United-States, <=50K.,0.7121127468165567
27, Private,303601, 12th,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K.,1.7840986531149197
29, Self-emp-not-inc,394356, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K.,0.4863594864128743
34, Private,263150, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, >50K.,-1.912106109148403
45, State-gov,86618, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K.,0.5759389552366713
26, Self-emp-inc,79078, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K.,-1.2278989840392989
21, Private,120998, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K.,1.796050122753903
36, Private,37522, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K.,-0.15136913960360507
44, Private,96321, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.6354075093310468
18, Private,217302, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K.,-1.9387695483669516
69, Private,137109, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K.,-0.8106389139429235
40, Private,227823, Assoc-acdm,12, Divorced, Adm-clerical, Own-child, White, Female,0,0,70, United-States, <=50K.,0.5224348250429418
37, Private,22149, HS-grad,9, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,18, United-States, <=50K.,0.29973280545897935
39, Private,176900, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K.,-0.27369276032416656
57, Private,154368, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,0.949513530851553
28, Private,183445, HS-grad,9, Separated, Priv-house-serv, Own-child, White, Female,0,0,40, Guatemala, <=50K.,-0.9742686246416236
23, Private,193537, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K.,0.5947829405942261
20, Private,313873, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K.,1.0910156867506013
46, Private,34186, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,-0.6545876905674596
44, State-gov,271807, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,16, United-States, <=50K.,0.03704543608662813
31, Private,128065, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K.,-0.6123389386598898
24, Private,176486, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.35049285895987325
54, Private,191072, Bachelors,13, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K.,0.46573418165184727
28, Private,34452, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K.,-0.716151698004738
42, Private,113461, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.5621787505965204
17, Private,116267, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,15, Columbia, <=50K.,0.23010604141270197
25, Private,198512, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-1.2920606993059318
35, Private,129764, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K.,-0.21777300399211982
32, Private,49398, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,10520,0,40, United-States, >50K.,-0.4796184405003075
61, Federal-gov,91726, Masters,14, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, >50K.,-0.3868555195495332
50, Private,227458, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Male,0,0,51, United-States, <=50K.,-0.5219058612854202
41, Private,328013, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,65, United-States, <=50K.,-1.7069436828648505
19, Private,382688, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K.,-1.8468202205352722
18, Private,122988, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K.,-0.7437492242423819
25, Private,175537, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K.,1.4360155523798073
21, Private,256278, HS-grad,9, Never-married, Other-service, Other-relative, Other, Female,0,0,35, El-Salvador, <=50K.,0.2819428872991025
31, Private,48189, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K.,-0.48389461504288417
35, Private,117555, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K.,-0.8343926286739356
39, Private,101782, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-0.22947263532416018
30, Private,234753, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,34, United-States, >50K.,-0.9834163271965795
28, Private,614113, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K.,1.8585887901418543
47, Private,203505, Doctorate,16, Never-married, Prof-specialty, Own-child, White, Female,0,0,23, United-States, <=50K.,-0.32080489734618917
27, Private,128365, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.5718584390704795
56, Private,36990, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,52, United-States, >50K.,0.18087579444173668
18, Private,303240, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K.,0.1712387296855224
56, Private,176079, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,24, United-States, >50K.,-1.166980069186461
40, Self-emp-inc,266047, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, >50K.,-0.46724712168522975
39, Self-emp-inc,285890, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Haiti, >50K.,0.34992857197125354
24, Private,70261, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K.,0.7301916277596094
23, Private,214236, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-0.4695817189905331
36, Self-emp-not-inc,143385, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K.,0.5040236668902086
23, Private,292264, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,-1.8743707329959307
39, Self-emp-inc,110861, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,-2.076842811885404
