x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Y,split
43, Private,170230, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.2803387055020473
23, Private,220874, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.,-1.1189682576334559
46, Local-gov,88564, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,0.330653163293099
18, Self-emp-not-inc,194091, 11th,7, Never-married, Farming-fishing, Own-child, White, Male,0,0,24, United-States, <=50K.,-0.7822909838340656
23, Private,308498, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,18, United-States, <=50K.,1.7584259833642455
53, Federal-gov,321865, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.02549864075253114
26, Private,211231, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K.,-0.19416967619281555
25, Private,259715, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K.,0.4547600800820552
19, Private,248600, 10th,6, Never-married, Other-service, Other-relative, White, Female,34095,0,24, United-States, <=50K.,0.8828760881952563
40, Local-gov,210275, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K.,0.061684933575554164
41, Private,48087, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, White, Male,2354,0,40, United-States, <=50K.,0.5332872460953169
38, State-gov,34493, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.23982219687122586
44, Private,324311, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, Mexico, <=50K.,0.13526363602176658
47, Private,147322, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Columbia, <=50K.,-0.20666024896440727
50, Self-emp-not-inc,169112, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K.,-0.1880583036892632
37, Self-emp-inc,154410, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K.,1.5769203682758686
26, Private,63234, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,4508,0,12, United-States, <=50K.,1.6521076824244685
64, Private,121036, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K.,0.5929448697681802
28, Private,115438, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K.,-1.0386396951570387
28, Private,332249, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K.,-0.45765912306797285
77, Self-emp-not-inc,184046, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K.,2.7370790176889175
53, Private,104280, 12th,8, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K.,0.31461738647044707
62, Private,161802, 1st-4th,2, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,30, United-States, <=50K.,-0.727902301635297
47, Local-gov,182313, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K.,-0.4629981637583066
28, Local-gov,169069, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.5684432204015625
57, Private,142924, Bachelors,13, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.7078981126469308
43, Private,106900, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,-1.379962931934286
23, Private,209955, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.,-1.081854942107134
22, Private,238917, 11th,7, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, El-Salvador, <=50K.,0.7115574921711509
37, State-gov,172425, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.6970759661237216
22, Private,106615, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,15, United-States, <=50K.,-0.4475475484296002
38, Local-gov,189614, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.,-0.13499170864192392
22, Private,163687, 10th,6, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K.,-0.7519951974378924
33, Private,84154, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K.,-1.2213819805589632
41, Private,116493, Some-college,10, Divorced, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K.,-0.9092003335950014
61, Private,54780, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,0.29991203941333644
36, Private,66687, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K.,-0.7290849688228282
35, Private,248694, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.5844835400980289
51, Self-emp-inc,304955, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K.,0.19332632473039446
59, Private,32446, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.,0.34986042249524063
23, Private,164920, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, Germany, <=50K.,-1.14101937852799
24, Private,274424, HS-grad,9, Never-married, Tech-support, Unmarried, White, Female,1831,0,40, United-States, <=50K.,0.438759658663434
59, Private,318450, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,-0.16403615365702826
64, Local-gov,181628, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K.,-1.2177448269867661
57, Private,358628, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.6624597721237769
48, Private,81497, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,65, United-States, <=50K.,0.4170629000331151
19, Private,111232, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K.,0.6704772453320446
59, Private,59584, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K.,-1.617578887778562
30, Local-gov,19302, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,70, Germany, >50K.,-0.13581733232940765
52, Private,285224, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K.,0.9701834941419011
43, Private,172256, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K.,0.8572310326284495
51, State-gov,128260, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K.,-0.5311265583098626
40, Private,163628, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.,1.6399079506817509
58, State-gov,139736, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,1741,40, United-States, <=50K.,-1.0439701193374205
55, Private,497039, Some-college,10, Divorced, Tech-support, Unmarried, Black, Female,0,0,56, United-States, <=50K.,-1.6031930441631812
33, Private,48520, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.,1.1991591583233046
61, Private,215789, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-1.3080876616776358
42, State-gov,101950, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K.,-0.673128955133645
32, Private,185820, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K.,-1.1511875622056909
35, Private,176837, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,0.6786330377926408
38, State-gov,142282, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-0.3952430210845886
28, State-gov,266855, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K.,-1.3816548765002243
18, Private,350400, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K.,-1.2450874476663076
36, Private,261012, HS-grad,9, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,50, United-States, <=50K.,-0.2857072722783434
55, Private,105127, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-1.8658364342289226
50, Private,132465, 1st-4th,2, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K.,1.8743534538521853
45, Private,253827, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K.,0.441379431222346
31, Private,270889, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.7247672252174671
31, Private,176711, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.8769196488548846
43, Self-emp-not-inc,138872, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K.,0.5589116072401002
37, Local-gov,175979, Bachelors,13, Divorced, Prof-specialty, Other-relative, White, Female,0,0,60, United-States, <=50K.,-1.6168240312835944
17, Private,242871, 10th,6, Never-married, Sales, Own-child, White, Female,594,0,12, United-States, <=50K.,0.2913254978895847
47, Local-gov,274657, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, White, Male,3908,0,40, United-States, <=50K.,0.6682233869598284
43, Federal-gov,190020, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.04961268367583685
26, Private,666014, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K.,-0.9406756757303791
52, Federal-gov,197515, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,-0.18307383123001322
20, Private,167424, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K.,-0.7659450401623169
21, Self-emp-inc,95997, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K.,0.0939523553013826
26, Private,191797, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,16, United-States, <=50K.,0.3562128332015624
34, Private,301251, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,0.4553167948256574
37, Private,112512, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, >50K.,-0.264426350415819
37, Private,149898, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K.,-1.182356193088981
54, Local-gov,105788, Masters,14, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,37, United-States, >50K.,1.1588549731168005
23, Private,314823, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K.,1.0823681937863956
37, Private,166193, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,1.3330316879271513
24, Private,150683, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,42, United-States, <=50K.,1.4819578234560569
51, Private,88856, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,40, United-States, >50K.,0.9093260265318872
57, State-gov,222792, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,-0.13021842007452628
22, Private,190137, HS-grad,9, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K.,1.910362725863488
74, Private,172787, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Male,0,2282,35, United-States, >50K.,-0.8679078473062023
56, Private,146391, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, Ireland, <=50K.,-1.333870493557996
33, Private,179708, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K.,-0.645327637397633
31, Local-gov,314375, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K.,0.17304100834621705
35, Private,309131, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,0.6311225044564154
31, Private,32406, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K.,1.0395067977586518
48, Private,196571, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,-0.18460487216608903
50, Local-gov,258819, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.7515016164392723
23, Private,119051, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K.,1.1353850712196143
57, Federal-gov,47534, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K.,0.8687244045214207
20, Private,341294, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.6614791221354138
45, Private,86505, Some-college,10, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.6513175787425899
32, Private,265190, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,0.2248204815204805
53, Local-gov,202420, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K.,-0.39713891197467666
45, Private,252616, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,36, China, <=50K.,0.15864873414456387
55, Private,70439, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, >50K.,-1.246271687605469
39, Federal-gov,72887, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K.,-0.25174177614816295
39, Private,282489, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K.,-0.4803000967210966
35, Private,251091, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, Puerto-Rico, <=50K.,0.45795839042546804
28, Private,163265, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K.,-0.24593438244589091
28, Private,230503, Some-college,10, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.5924987806207628
20, Private,199698, 9th,5, Never-married, Transport-moving, Unmarried, White, Male,0,0,35, United-States, <=50K.,0.7780016319955334
35, Private,80680, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K.,-0.7016555612053018
56, Private,147055, 9th,5, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.06795531967605194
30, Private,316470, 9th,5, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K.,0.7676177410672295
49, Private,133351, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K.,-1.399602943034459
23, Private,129121, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K.,-1.06524510460487
31, Private,401069, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,39, United-States, <=50K.,-2.438310944884096
37, Private,393673, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,45, United-States, <=50K.,0.12653957105058627
31, Self-emp-not-inc,206609, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,2205,60, United-States, <=50K.,0.6224219750476151
25, Private,210148, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,1.3586702541564324
62, Self-emp-not-inc,244953, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K.,1.780924185159519
33, Private,180574, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.8079665861197022
61, Private,217125, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K.,0.3621743314762855
38, Private,186376, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,42, United-States, >50K.,0.02858400919095051
26, Private,339423, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.47560576612782773
36, Private,166855, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.8513003309455516
36, Private,191807, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,75, United-States, <=50K.,0.5534474403463611
46, Self-emp-not-inc,115971, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,-1.0361176736100675
20, Private,289982, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,10, El-Salvador, <=50K.,0.8809395236612828
60, Private,137344, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,1.49138971080341
24, Private,174413, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.,-0.7910230761355825
34, Private,83800, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K.,-0.029862805483082858
38, Private,194809, Some-college,10, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K.,-0.44728498719588694
18, Private,176136, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K.,1.2007260000927449
42, Local-gov,198028, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,1.129569744206583
41, Private,165815, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K.,-1.3176513981406135
36, Private,114765, 10th,6, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K.,0.3390688205680357
37, Private,224512, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K.,1.4522442607756467
52, Self-emp-not-inc,98642, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, >50K.,-0.039962677597747465
31, Private,241880, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K.,1.4115736362672784
35, Private,165215, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, United-States, >50K.,-0.39812378453423103
35, Self-emp-inc,99146, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.,-2.0807711017195736
49, Private,390746, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1672,45, Ireland, <=50K.,0.9388061035557997
54, Private,64421, Some-college,10, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.9557481375570444
64, Private,207658, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.1839464708941054
40, Self-emp-inc,253060, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K.,0.04491248199032795
27, Private,445480, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.5985268550057187
32, Private,126173, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-1.3487566386072944
28, Private,192932, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,1.2903511320638235
23, Private,283092, HS-grad,9, Never-married, Sales, Other-relative, Black, Male,0,0,40, Jamaica, <=50K.,-1.9123111863202409
54, Private,351760, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K.,-0.5674259729376773
39, Private,176967, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.6825425062484515
17, Private,67444, 11th,7, Never-married, Other-service, Other-relative, Black, Male,0,0,20, United-States, <=50K.,2.8329836875023333
27, Private,95725, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50K.,-0.6274008045004468
22, Private,196943, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.782649785207685
53, Private,173020, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.,-0.2873399833375731
42, Private,199018, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, >50K.,-0.974609217789571
54, Self-emp-not-inc,72257, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,1.0998446832958138
67, Private,142097, 9th,5, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,6, United-States, <=50K.,2.035698957751414
48, Federal-gov,34998, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K.,-1.092958467303576
32, Private,231263, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K.,2.788361090722082
21, Private,194102, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.8065164353254529
22, Private,211013, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K.,1.1268325185830919
49, Private,201127, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,70, United-States, <=50K.,-2.5353274953509697
34, Private,73928, 10th,6, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,4, United-States, <=50K.,-0.9780484228754869
38, Private,348960, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K.,-0.6626460406313796
59, Private,280519, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K.,0.13747485951826155
27, Private,253814, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K.,0.3608356033900987
19, Private,176806, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,-1.307486713014585
62, Private,143746, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.30967501549124854
35, Federal-gov,179262, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-1.0188380099681082
38, Private,190759, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K.,1.0796013857538378
29, Private,166320, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.,1.9724793590079397
45, Local-gov,251786, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K.,0.6364593000822264
20, Private,166371, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K.,-0.10080728621301267
27, Private,115438, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.8030912629191252
47, Private,122194, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.6243686670361186
32, State-gov,110171, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,40, United-States, >50K.,1.5427865682020983
33, Private,201122, HS-grad,9, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.7657540693246205
50, Private,410114, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K.,-0.0585282319378111
60, Private,320422, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,6849,0,50, United-States, <=50K.,-0.7394386093916677
48, Self-emp-inc,106232, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K.,-1.8182152318505498
33, Private,321787, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.,0.49029509141821226
25, Private,181054, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K.,-0.1302688658568589
41, Private,240124, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,1.2884717910637744
39, Self-emp-not-inc,34066, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K.,-0.071961457520151
20, Private,319758, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K.,3.0549539824903147
26, Self-emp-inc,97952, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,80, United-States, <=50K.,0.9150834142584225
44, Private,244522, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K.,-2.5248372822906555
48, Self-emp-not-inc,102102, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.,0.18543054533219935
26, Private,129661, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K.,-0.6441197575952149
48, Private,113211, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K.,0.4889668301438994
45, Private,256866, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,0.21072998274391272
18, Private,186408, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,1055,0,40, United-States, <=50K.,0.4288780991291009
22, Self-emp-not-inc,238917, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.2833376096805171
52, Private,172511, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, <=50K.,-1.1071178696212676
22, Private,196280, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K.,0.9053101966426523
40, Private,85604, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K.,-1.7030796575522376
54, Local-gov,231482, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K.,-0.680601915320259
24, Private,138152, 9th,5, Never-married, Craft-repair, Other-relative, Other, Male,0,0,58, Guatemala, <=50K.,-1.1477932906074604
33, Private,91666, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,1.1144073102996745
51, State-gov,367209, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K.,0.5440235111353412
56, Private,292710, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,-1.7180808613077823
19, Private,235732, 11th,7, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K.,0.601427360570506
50, Self-emp-not-inc,143535, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K.,-1.12973135070376
40, Private,301359, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K.,1.760544489514086
41, Federal-gov,333070, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States, <=50K.,-0.19170721985160344
